Mode,Service Type,Source,Year,Month,Route,Ridership
Bus,Saturdays,APC,2021,July,113,3104
Bus,Saturdays,APC,2021,July,114,555
Bus,Saturdays,APC,2021,July,115,220
Bus,Saturdays,APC,2021,July,117,767
Bus,Saturdays,APC,2021,July,118,72
Bus,Saturdays,APC,2021,July,119,266
Bus,Saturdays,APC,2021,July,123,641
Bus,Saturdays,APC,2021,July,124,453
Bus,Saturdays,APC,2021,July,125,748
Bus,Saturdays,APC,2021,July,126,171
Bus,Saturdays,APC,2021,July,127,105
Bus,Saturdays,APC,2021,July,128,128
Bus,Saturdays,APC,2021,July,129,304
Bus,Saturdays,APC,2021,July,130,233
Bus,Saturdays,APC,2021,July,131,207
Bus,Saturdays,APC,2021,July,132,127
Bus,Saturdays,APC,2021,July,133,20
Bus,Saturdays,APC,2021,July,139,169
Bus,Saturdays,APC,2021,July,150,16
Bus,Saturdays,APC,2021,July,204,33
Bus,Saturdays,APC,2021,July,310,52
Bus,Saturdays,APC,2021,July,311,61
Bus,Saturdays,APC,2021,July,47M,395
Bus,Saturdays,MODE_Report_Estimate,2021,July,BLVDDIR,884
Bus,Saturdays,APC,2021,July,BSO,1005
Bus,Saturdays,APC,2021,July,G,5008
Bus,Saturdays,APC,2021,July,H,1694
Bus,Saturdays,APC,2021,July,J,659
Bus,Saturdays,APC,2021,July,K,2961
Bus,Saturdays,APC,2021,July,L,1868
Bus,Saturdays,APC,2021,July,MFO,1187
Bus,Saturdays,APC,2021,July,R,3333
Bus,Saturdays,APC,2021,July,XH,1745
Bus,Sundays,APC,2021,July,2,972
Bus,Sundays,APC,2021,July,3,2134
Bus,Sundays,APC,2021,July,4,1537
Bus,Sundays,APC,2021,July,5,573
Bus,Sundays,APC,2021,July,6,977
Bus,Sundays,APC,2021,July,7,947
Bus,Sundays,APC,2021,July,9,647
Trolley,Sundays,MODE_Report_Estimate,2021,July,10,1147
Trolley,Sundays,MODE_Report_Estimate,2021,July,101,460
Trolley,Sundays,MODE_Report_Estimate,2021,July,102,466
Trolley,Sundays,MODE_Report_Estimate,2021,July,11,1509
Bus,Sundays,APC,2021,July,12,503
Trolley,Sundays,MODE_Report_Estimate,2021,July,13,1511
Bus,Sundays,APC,2021,July,14,1082
Trolley,Sundays,MODE_Report_Estimate,2021,July,15,1832
Bus,Sundays,APC,2021,July,16,1276
Bus,Sundays,APC,2021,July,17,1681
Bus,Sundays,APC,2021,July,18,2146
Bus,Sundays,APC,2021,July,20,747
Bus,Sundays,APC,2021,July,21,2508
Bus,Sundays,APC,2021,July,22,763
Bus,Sundays,APC,2021,July,23,3007
Bus,Sundays,APC,2021,July,24,355
Bus,Sundays,APC,2021,July,25,1297
Bus,Sundays,APC,2021,July,26,1823
Bus,Sundays,APC,2021,July,27,604
Bus,Sundays,APC,2021,July,28,124
Bus,Sundays,APC,2021,July,29,653
Bus,Sundays,APC,2021,July,30,252
Bus,Sundays,APC,2021,July,31,901
Bus,Sundays,APC,2021,July,32,780
Bus,Sundays,APC,2021,July,33,2103
Trolley,Sundays,MODE_Report_Estimate,2021,July,34,1492
Bus,Sundays,APC,2021,July,35,25
Trolley,Sundays,MODE_Report_Estimate,2021,July,36,1535
Bus,Sundays,APC,2021,July,37,1194
Bus,Sundays,APC,2021,July,38,681
Bus,Sundays,APC,2021,July,39,446
Bus,Sundays,APC,2021,July,40,1680
Bus,Sundays,APC,2021,July,42,2367
Bus,Sundays,APC,2021,July,43,430
Bus,Sundays,APC,2021,July,44,465
Bus,Sundays,APC,2021,July,45,1435
Bus,Sundays,APC,2021,July,46,892
Bus,Sundays,APC,2021,July,47,4937
Bus,Sundays,APC,2021,July,48,1414
Bus,Sundays,APC,2021,July,49,803
Bus,Sundays,APC,2021,July,50,389
Bus,Sundays,APC,2021,July,52,3630
Bus,Sundays,APC,2021,July,53,501
Bus,Sundays,APC,2021,July,54,1146
Bus,Sundays,APC,2021,July,55,899
Bus,Sundays,APC,2021,July,56,2338
Bus,Sundays,APC,2021,July,57,1977
Bus,Sundays,APC,2021,July,58,1711
Trackless Trolley,Sundays,MODE_Report_Estimate,2021,July,59,706
Bus,Sundays,APC,2021,July,60,1748
Bus,Sundays,APC,2021,July,61,763
Bus,Sundays,APC,2021,July,64,1258
Bus,Sundays,APC,2021,July,65,1932
Trackless Trolley,Sundays,MODE_Report_Estimate,2021,July,66,1657
Bus,Sundays,APC,2021,July,67,770
Bus,Sundays,APC,2021,July,68,97
Bus,Sundays,APC,2021,July,70,1432
Bus,Sundays,APC,2021,July,73,444
Trackless Trolley,Sundays,MODE_Report_Estimate,2021,July,75,639
Bus,Sundays,APC,2021,July,77,150
Bus,Sundays,APC,2021,July,79,1002
Bus,Sundays,APC,2021,July,84,467
Bus,Sundays,APC,2021,July,88,231
Bus,Sundays,APC,2021,July,89,334
Bus,Sundays,APC,2021,July,93,382
Bus,Sundays,APC,2021,July,94,47
Bus,Sundays,APC,2021,July,96,382
Bus,Sundays,APC,2021,July,97,214
Bus,Sundays,APC,2021,July,98,96
Bus,Sundays,APC,2021,July,99,431
Bus,Sundays,APC,2021,July,103,95
Bus,Sundays,APC,2021,July,104,608
Bus,Sundays,APC,2021,July,105,315
Bus,Sundays,APC,2021,July,108,1707
Bus,Sundays,APC,2021,July,109,919
Bus,Sundays,APC,2021,July,110,507
Bus,Sundays,APC,2021,July,111,305
Bus,Sundays,APC,2021,July,113,2298
Bus,Sundays,APC,2021,July,114,359
Bus,Sundays,APC,2021,July,115,160
Bus,Sundays,APC,2021,July,117,478
Bus,Sundays,APC,2021,July,119,230
Bus,Sundays,APC,2021,July,123,469
Bus,Sundays,APC,2021,July,124,621
Bus,Sundays,APC,2021,July,125,683
Bus,Sundays,APC,2021,July,126,137
Bus,Sundays,APC,2021,July,129,125
Bus,Sundays,APC,2021,July,130,83
Bus,Sundays,APC,2021,July,131,199
Bus,Sundays,APC,2021,July,132,56
Bus,Sundays,APC,2021,July,204,19
Bus,Sundays,APC,2021,July,47M,181
Bus,Sundays,MODE_Report_Estimate,2021,July,BLVDDIR,618
Bus,Sundays,APC,2021,July,BSO,756
Bus,Sundays,APC,2021,July,G,3803
Bus,Sundays,APC,2021,July,H,799
Bus,Sundays,APC,2021,July,J,498
Bus,Sundays,APC,2021,July,K,1951
Bus,Sundays,APC,2021,July,L,1269
Bus,Sundays,APC,2021,July,MFO,850
Bus,Sundays,APC,2021,July,R,2657
Bus,Sundays,APC,2021,July,XH,1150
Bus,Saturdays,APC,2021,August,1,709
Bus,Saturdays,APC,2021,August,2,1271
Bus,Saturdays,APC,2021,August,3,2862
Bus,Saturdays,APC,2021,August,4,1695
Bus,Saturdays,APC,2021,August,5,755
Bus,Saturdays,APC,2021,August,6,1434
Bus,Saturdays,APC,2021,August,7,2138
Bus,Saturdays,APC,2021,August,9,1202
Trolley,Saturdays,MODE_Report_Estimate,2021,August,10,1728
Trolley,Saturdays,MODE_Report_Estimate,2021,August,101,762
Trolley,Saturdays,MODE_Report_Estimate,2021,August,102,772
Trolley,Saturdays,MODE_Report_Estimate,2021,August,11,2360
Bus,Saturdays,APC,2021,August,12,971
Trolley,Saturdays,MODE_Report_Estimate,2021,August,13,2560
Bus,Saturdays,APC,2021,August,14,1579
Trolley,Saturdays,MODE_Report_Estimate,2021,August,15,2395
Bus,Saturdays,APC,2021,August,16,1985
Bus,Saturdays,APC,2021,August,17,2607
Bus,Saturdays,APC,2021,August,18,3168
Bus,Saturdays,APC,2021,August,19,203
Bus,Saturdays,APC,2021,August,20,1644
Bus,Saturdays,APC,2021,August,21,3708
Bus,Saturdays,APC,2021,August,22,1484
Bus,Saturdays,APC,2021,August,23,5715
Bus,Saturdays,APC,2021,August,24,580
Bus,Saturdays,APC,2021,August,25,1622
Bus,Saturdays,APC,2021,August,26,2493
Bus,Saturdays,APC,2021,August,27,872
Bus,Saturdays,APC,2021,August,28,248
Bus,Saturdays,APC,2021,August,29,1233
Bus,Saturdays,APC,2021,August,30,298
Bus,Saturdays,APC,2021,August,31,1476
Bus,Saturdays,APC,2021,August,32,1460
Bus,Saturdays,APC,2021,August,33,3007
Trolley,Saturdays,MODE_Report_Estimate,2021,August,34,2244
Bus,Saturdays,APC,2021,August,35,37
Trolley,Saturdays,MODE_Report_Estimate,2021,August,36,2780
Bus,Saturdays,APC,2021,August,37,1376
Bus,Saturdays,APC,2021,August,38,977
Bus,Saturdays,APC,2021,August,39,547
Bus,Saturdays,APC,2021,August,40,1900
Bus,Saturdays,APC,2021,August,42,2912
Bus,Saturdays,APC,2021,August,43,732
Bus,Saturdays,APC,2021,August,44,579
Bus,Saturdays,APC,2021,August,45,1590
Bus,Saturdays,APC,2021,August,46,1367
Bus,Saturdays,APC,2021,August,47,5011
Bus,Saturdays,APC,2021,August,48,2039
Bus,Saturdays,APC,2021,August,49,941
Bus,Saturdays,APC,2021,August,50,923
Bus,Saturdays,APC,2021,August,52,4620
Bus,Saturdays,APC,2021,August,53,724
Bus,Saturdays,APC,2021,August,54,1708
Bus,Saturdays,APC,2021,August,55,1334
Bus,Saturdays,APC,2021,August,56,2767
Bus,Saturdays,APC,2021,August,57,2335
Bus,Saturdays,APC,2021,August,58,2026
Trackless Trolley,Saturdays,MODE_Report_Estimate,2021,August,59,1029
Bus,Saturdays,APC,2021,August,60,2522
Bus,Saturdays,APC,2021,August,61,1522
Bus,Saturdays,APC,2021,August,64,1825
Bus,Saturdays,APC,2021,August,65,2535
Trackless Trolley,Saturdays,MODE_Report_Estimate,2021,August,66,2387
Bus,Saturdays,APC,2021,August,67,844
Bus,Saturdays,APC,2021,August,68,133
Bus,Saturdays,APC,2021,August,70,1435
Bus,Saturdays,APC,2021,August,73,604
Trackless Trolley,Saturdays,MODE_Report_Estimate,2021,August,75,719
Bus,Saturdays,APC,2021,August,77,191
Bus,Saturdays,APC,2021,August,79,1253
Bus,Saturdays,APC,2021,August,84,706
Bus,Saturdays,APC,2021,August,88,336
Bus,Saturdays,APC,2021,August,89,448
Bus,Saturdays,APC,2021,August,90,161
Bus,Saturdays,APC,2021,August,92,59
Bus,Saturdays,APC,2021,August,93,434
Bus,Saturdays,APC,2021,August,94,103
Bus,Saturdays,APC,2021,August,95,157
Bus,Saturdays,APC,2021,August,96,392
Bus,Saturdays,APC,2021,August,97,209
Bus,Saturdays,APC,2021,August,98,184
Bus,Saturdays,APC,2021,August,99,610
Bus,Saturdays,APC,2021,August,103,234
Bus,Saturdays,APC,2021,August,104,985
Bus,Saturdays,APC,2021,August,105,387
Bus,Saturdays,APC,2021,August,106,353
Bus,Saturdays,APC,2021,August,107,379
Bus,Saturdays,APC,2021,August,108,2359
Bus,Saturdays,APC,2021,August,109,2240
Bus,Saturdays,APC,2021,August,110,816
Bus,Saturdays,APC,2021,August,111,354
Bus,Saturdays,APC,2021,August,112,201
Bus,Saturdays,APC,2021,August,113,3102
Bus,Saturdays,APC,2021,August,114,545
Bus,Saturdays,APC,2021,August,115,193
Bus,Saturdays,APC,2021,August,117,760
Bus,Saturdays,APC,2021,August,118,78
Bus,Saturdays,APC,2021,August,119,256
Bus,Saturdays,APC,2021,August,123,628
Bus,Saturdays,APC,2021,August,124,565
Bus,Saturdays,APC,2021,August,125,802
Bus,Saturdays,APC,2021,August,126,168
Bus,Saturdays,APC,2021,August,127,112
Bus,Saturdays,APC,2021,August,128,153
Bus,Saturdays,APC,2021,August,129,286
Bus,Saturdays,APC,2021,August,130,193
Bus,Saturdays,APC,2021,August,131,220
Bus,Saturdays,APC,2021,August,132,139
Bus,Saturdays,APC,2021,August,133,2
Bus,Saturdays,APC,2021,August,135,293
Bus,Saturdays,APC,2021,August,139,198
Bus,Saturdays,APC,2021,August,150,19
Bus,Saturdays,APC,2021,August,204,42
Bus,Saturdays,APC,2021,August,310,55
Bus,Saturdays,APC,2021,August,311,54
Bus,Saturdays,APC,2021,August,47M,524
Bus,Saturdays,MODE_Report_Estimate,2021,August,BLVDDIR,920
Bus,Saturdays,APC,2021,August,BSO,1034
Bus,Saturdays,APC,2021,August,G,5668
Bus,Saturdays,APC,2021,August,H,1727
Bus,Saturdays,APC,2021,August,J,613
Bus,Saturdays,APC,2021,August,K,3000
Bus,Saturdays,APC,2021,August,L,1457
Bus,Saturdays,APC,2021,August,MFO,855
Bus,Saturdays,APC,2021,August,R,3403
Bus,Saturdays,APC,2021,August,XH,1753
Bus,Sundays,APC,2021,August,2,872
Bus,Sundays,APC,2021,August,3,2009
Bus,Sundays,APC,2021,August,4,1335
Bus,Sundays,APC,2021,August,5,528
Bus,Sundays,APC,2021,August,6,1004
Bus,Sundays,APC,2021,August,7,1788
Bus,Sundays,APC,2021,August,9,632
Trolley,Sundays,MODE_Report_Estimate,2021,August,10,1209
Trolley,Sundays,MODE_Report_Estimate,2021,August,101,485
Trolley,Sundays,MODE_Report_Estimate,2021,August,102,491
Trolley,Sundays,MODE_Report_Estimate,2021,August,11,1652
Bus,Sundays,APC,2021,August,12,530
Trolley,Sundays,MODE_Report_Estimate,2021,August,13,1792
Bus,Sundays,APC,2021,August,14,1105
Trolley,Sundays,MODE_Report_Estimate,2021,August,15,1677
Bus,Sundays,APC,2021,August,16,1737
Bus,Sundays,APC,2021,August,17,1825
Bus,Sundays,APC,2021,August,18,2217
Bus,Sundays,APC,2021,August,20,1348
Bus,Sundays,APC,2021,August,21,2467
Bus,Sundays,APC,2021,August,22,821
Bus,Sundays,APC,2021,August,23,3080
Bus,Sundays,APC,2021,August,24,444
Bus,Sundays,APC,2021,August,25,1228
Bus,Sundays,APC,2021,August,26,1926
Bus,Sundays,APC,2021,August,27,660
Bus,Sundays,APC,2021,August,28,124
Bus,Sundays,APC,2021,August,29,762
Bus,Sundays,APC,2021,August,30,230
Bus,Sundays,APC,2021,August,31,863
Bus,Sundays,APC,2021,August,32,845
Bus,Sundays,APC,2021,August,33,2105
Trolley,Sundays,MODE_Report_Estimate,2021,August,34,1570
Bus,Sundays,APC,2021,August,35,23
Trolley,Sundays,MODE_Report_Estimate,2021,August,36,1946
Bus,Sundays,APC,2021,August,37,1194
Bus,Sundays,APC,2021,August,38,602
Bus,Sundays,APC,2021,August,39,355
Bus,Sundays,APC,2021,August,40,1548
Bus,Sundays,APC,2021,August,42,2363
Bus,Sundays,APC,2021,August,43,468
Bus,Sundays,APC,2021,August,44,491
Bus,Sundays,APC,2021,August,45,1435
Bus,Sundays,APC,2021,August,46,811
Bus,Sundays,APC,2021,August,47,3508
Bus,Sundays,APC,2021,August,48,1427
Bus,Sundays,APC,2021,August,49,754
Bus,Sundays,APC,2021,August,50,929
Bus,Sundays,APC,2021,August,52,3484
Bus,Sundays,APC,2021,August,53,511
Bus,Sundays,APC,2021,August,54,1195
Bus,Sundays,APC,2021,August,55,933
Bus,Sundays,APC,2021,August,56,1995
Bus,Sundays,APC,2021,August,57,1885
Bus,Sundays,APC,2021,August,58,1776
Trackless Trolley,Sundays,MODE_Report_Estimate,2021,August,59,720
Bus,Sundays,APC,2021,August,60,1765
Bus,Sundays,APC,2021,August,61,1041
Bus,Sundays,APC,2021,August,64,1375
Bus,Sundays,APC,2021,August,65,1963
Trackless Trolley,Sundays,MODE_Report_Estimate,2021,August,66,1671
Bus,Sundays,APC,2021,August,67,736
Bus,Sundays,APC,2021,August,68,69
Bus,Sundays,APC,2021,August,70,1435
Bus,Sundays,APC,2021,August,73,493
Trackless Trolley,Sundays,MODE_Report_Estimate,2021,August,75,503
Bus,Sundays,APC,2021,August,77,158
Bus,Sundays,APC,2021,August,79,1103
Bus,Sundays,APC,2021,August,84,471
Bus,Sundays,APC,2021,August,88,247
Bus,Sundays,APC,2021,August,89,287
Bus,Sundays,APC,2021,August,93,382
Bus,Sundays,APC,2021,August,94,29
Bus,Sundays,APC,2021,August,96,305
Bus,Sundays,APC,2021,August,97,216
Bus,Sundays,APC,2021,August,98,111
Bus,Sundays,APC,2021,August,99,265
Bus,Sundays,APC,2021,August,103,100
Bus,Sundays,APC,2021,August,104,977
Bus,Sundays,APC,2021,August,105,328
Bus,Sundays,APC,2021,August,108,1899
Bus,Sundays,APC,2021,August,109,1615
Bus,Sundays,APC,2021,August,110,524
Bus,Sundays,APC,2021,August,111,358
Bus,Sundays,APC,2021,August,113,2060
Bus,Sundays,APC,2021,August,114,370
Bus,Sundays,APC,2021,August,115,174
Bus,Sundays,APC,2021,August,117,477
Bus,Sundays,APC,2021,August,119,220
Bus,Sundays,APC,2021,August,123,435
Bus,Sundays,APC,2021,August,124,676
Bus,Sundays,APC,2021,August,125,650
Bus,Sundays,APC,2021,August,126,116
Bus,Sundays,APC,2021,August,129,127
Bus,Sundays,APC,2021,August,130,100
Bus,Sundays,APC,2021,August,131,199
Bus,Sundays,APC,2021,August,132,35
Bus,Sundays,APC,2021,August,135,186
Bus,Sundays,APC,2021,August,204,22
Bus,Sundays,APC,2021,August,47M,214
Bus,Sundays,MODE_Report_Estimate,2021,August,BLVDDIR,644
Bus,Sundays,APC,2021,August,BSO,664
Bus,Sundays,APC,2021,August,G,3644
Bus,Sundays,APC,2021,August,H,1287
Bus,Sundays,APC,2021,August,J,510
Bus,Sundays,APC,2021,August,K,1832
Bus,Sundays,APC,2021,August,L,1380
Bus,Sundays,APC,2021,August,MFO,1176
Bus,Sundays,APC,2021,August,R,2789
Bus,Sundays,APC,2021,August,XH,1036
Bus,Saturdays,APC,2021,September,1,734
Bus,Saturdays,APC,2021,September,2,1293
Bus,Saturdays,APC,2021,September,3,2851
Bus,Saturdays,APC,2021,September,4,2019
Bus,Saturdays,APC,2021,September,5,770
Bus,Saturdays,APC,2021,September,6,1795
Bus,Saturdays,APC,2021,September,7,1461
Bus,Saturdays,APC,2021,September,9,1522
Trolley,Saturdays,MODE_Report_Estimate,2021,September,10,2397
Trolley,Saturdays,MODE_Report_Estimate,2021,September,101,1058
Trolley,Saturdays,MODE_Report_Estimate,2021,September,102,1071
Trolley,Saturdays,MODE_Report_Estimate,2021,September,11,2998
Bus,Saturdays,APC,2021,September,12,935
Trolley,Saturdays,MODE_Report_Estimate,2021,September,13,3085
Bus,Saturdays,APC,2021,September,14,1799
Trolley,Saturdays,MODE_Report_Estimate,2021,September,15,2651
Bus,Saturdays,APC,2021,September,16,2350
Bus,Saturdays,APC,2021,September,17,2805
Bus,Saturdays,APC,2021,September,18,4025
Bus,Saturdays,APC,2021,September,19,224
Bus,Saturdays,APC,2021,September,20,1682
Bus,Saturdays,APC,2021,September,21,4151
Bus,Saturdays,APC,2021,September,22,1603
Bus,Saturdays,APC,2021,September,23,6252
Bus,Saturdays,APC,2021,September,24,628
Bus,Saturdays,APC,2021,September,25,1809
Bus,Saturdays,APC,2021,September,26,2463
Bus,Saturdays,APC,2021,September,27,972
Bus,Saturdays,APC,2021,September,28,263
Bus,Saturdays,APC,2021,September,29,1209
Bus,Saturdays,APC,2021,September,30,313
Bus,Saturdays,APC,2021,September,31,1553
Bus,Saturdays,APC,2021,September,32,1631
Bus,Saturdays,APC,2021,September,33,3424
Trolley,Saturdays,MODE_Report_Estimate,2021,September,34,2774
Bus,Saturdays,APC,2021,September,35,43
Trolley,Saturdays,MODE_Report_Estimate,2021,September,36,3084
Bus,Saturdays,APC,2021,September,37,1461
Bus,Saturdays,APC,2021,September,38,1160
Bus,Saturdays,APC,2021,September,39,664
Bus,Saturdays,APC,2021,September,40,2163
Bus,Saturdays,APC,2021,September,42,3452
Bus,Saturdays,APC,2021,September,43,774
Bus,Saturdays,APC,2021,September,44,748
Bus,Saturdays,APC,2021,September,45,2023
Bus,Saturdays,APC,2021,September,46,1544
Bus,Saturdays,APC,2021,September,47,6011
Bus,Saturdays,APC,2021,September,48,2198
Bus,Saturdays,APC,2021,September,49,984
Bus,Saturdays,APC,2021,September,50,1081
Bus,Saturdays,APC,2021,September,52,5555
Bus,Saturdays,APC,2021,September,53,815
Bus,Saturdays,APC,2021,September,54,2270
Bus,Saturdays,APC,2021,September,55,1423
Bus,Saturdays,APC,2021,September,56,3497
Bus,Saturdays,APC,2021,September,57,2955
Bus,Saturdays,APC,2021,September,58,2551
Trackless Trolley,Saturdays,MODE_Report_Estimate,2021,September,59,1399
Bus,Saturdays,APC,2021,September,60,3105
Bus,Saturdays,APC,2021,September,61,1211
Bus,Saturdays,APC,2021,September,64,2008
Bus,Saturdays,APC,2021,September,65,2743
Trackless Trolley,Saturdays,MODE_Report_Estimate,2021,September,66,3089
Bus,Saturdays,APC,2021,September,67,982
Bus,Saturdays,APC,2021,September,68,112
Bus,Saturdays,APC,2021,September,70,2385
Bus,Saturdays,APC,2021,September,73,633
Trackless Trolley,Saturdays,MODE_Report_Estimate,2021,September,75,930
Bus,Saturdays,APC,2021,September,77,352
Bus,Saturdays,APC,2021,September,79,1776
Bus,Saturdays,APC,2021,September,84,726
Bus,Saturdays,APC,2021,September,88,350
Bus,Saturdays,APC,2021,September,89,445
Bus,Saturdays,APC,2021,September,90,99
Bus,Saturdays,APC,2021,September,92,73
Bus,Saturdays,APC,2021,September,93,408
Bus,Saturdays,APC,2021,September,94,120
Bus,Saturdays,APC,2021,September,95,168
Bus,Saturdays,APC,2021,September,96,294
Bus,Saturdays,APC,2021,September,97,323
Bus,Saturdays,APC,2021,September,98,181
Bus,Saturdays,APC,2021,September,99,669
Bus,Saturdays,APC,2021,September,103,269
Bus,Saturdays,APC,2021,September,104,957
Bus,Saturdays,APC,2021,September,105,414
Bus,Saturdays,APC,2021,September,106,370
Bus,Saturdays,APC,2021,September,107,373
Bus,Saturdays,APC,2021,September,108,2411
Bus,Saturdays,APC,2021,September,109,2221
Bus,Saturdays,APC,2021,September,110,971
Bus,Saturdays,APC,2021,September,111,397
Bus,Saturdays,APC,2021,September,112,170
Bus,Saturdays,APC,2021,September,113,3222
Bus,Saturdays,APC,2021,September,114,614
Bus,Saturdays,APC,2021,September,115,204
Bus,Saturdays,APC,2021,September,117,881
Bus,Saturdays,APC,2021,September,118,85
Bus,Saturdays,APC,2021,September,119,248
Bus,Saturdays,APC,2021,September,120,138
Bus,Saturdays,APC,2021,September,123,641
Bus,Saturdays,APC,2021,September,124,530
Bus,Saturdays,APC,2021,September,125,745
Bus,Saturdays,APC,2021,September,126,178
Bus,Saturdays,APC,2021,September,127,92
Bus,Saturdays,APC,2021,September,128,81
Bus,Saturdays,APC,2021,September,129,174
Bus,Saturdays,APC,2021,September,130,125
Bus,Saturdays,APC,2021,September,131,270
Bus,Saturdays,APC,2021,September,132,137
Bus,Saturdays,APC,2021,September,133,1
Bus,Saturdays,APC,2021,September,135,303
Bus,Saturdays,APC,2021,September,139,157
Bus,Saturdays,APC,2021,September,150,16
Bus,Saturdays,APC,2021,September,204,55
Bus,Saturdays,APC,2021,September,310,67
Bus,Saturdays,APC,2021,September,311,72
Bus,Saturdays,APC,2021,September,47M,557
Bus,Saturdays,MODE_Report_Estimate,2021,September,BLVDDIR,987
Bus,Saturdays,APC,2021,September,BSO,856
Bus,Saturdays,APC,2021,September,G,5071
Bus,Saturdays,APC,2021,September,H,1926
Bus,Saturdays,APC,2021,September,J,674
Bus,Saturdays,APC,2021,September,K,3184
Bus,Saturdays,APC,2021,September,L,1985
Bus,Saturdays,APC,2021,September,MFO,1115
Bus,Saturdays,APC,2021,September,R,3386
Bus,Saturdays,APC,2021,September,XH,1776
Bus,Sundays,APC,2021,September,2,746
Bus,Sundays,APC,2021,September,3,2217
Bus,Sundays,APC,2021,September,4,1286
Bus,Sundays,APC,2021,September,5,622
Bus,Sundays,APC,2021,September,6,1256
Bus,Sundays,APC,2021,September,7,1022
Bus,Sundays,APC,2021,September,9,669
Trolley,Sundays,MODE_Report_Estimate,2021,September,10,1678
Trolley,Sundays,MODE_Report_Estimate,2021,September,101,673
Trolley,Sundays,MODE_Report_Estimate,2021,September,102,682
Trolley,Sundays,MODE_Report_Estimate,2021,September,11,2098
Bus,Sundays,APC,2021,September,12,558
Trolley,Sundays,MODE_Report_Estimate,2021,September,13,2159
Bus,Sundays,APC,2021,September,14,1259
Trolley,Sundays,MODE_Report_Estimate,2021,September,15,1855
Bus,Sundays,APC,2021,September,16,1734
Bus,Sundays,APC,2021,September,17,1963
Bus,Sundays,APC,2021,September,18,2818
Bus,Sundays,APC,2021,September,20,953
Bus,Sundays,APC,2021,September,21,2891
Bus,Sundays,APC,2021,September,22,1096
Bus,Sundays,APC,2021,September,23,3239
Bus,Sundays,APC,2021,September,24,440
Bus,Sundays,APC,2021,September,25,1366
Bus,Sundays,APC,2021,September,26,2032
Bus,Sundays,APC,2021,September,27,587
Bus,Sundays,APC,2021,September,28,79
Bus,Sundays,APC,2021,September,29,848
Bus,Sundays,APC,2021,September,30,241
Bus,Sundays,APC,2021,September,31,923
Bus,Sundays,APC,2021,September,32,791
Bus,Sundays,APC,2021,September,33,2397
Trolley,Sundays,MODE_Report_Estimate,2021,September,34,1941
Bus,Sundays,APC,2021,September,35,51
Trolley,Sundays,MODE_Report_Estimate,2021,September,36,2158
Bus,Sundays,APC,2021,September,37,951
Bus,Sundays,APC,2021,September,38,735
Bus,Sundays,APC,2021,September,39,361
Bus,Sundays,APC,2021,September,40,1622
Bus,Sundays,APC,2021,September,42,2458
Bus,Sundays,APC,2021,September,43,267
Bus,Sundays,APC,2021,September,44,532
Bus,Sundays,APC,2021,September,45,1227
Bus,Sundays,APC,2021,September,46,853
Bus,Sundays,APC,2021,September,47,4208
